n_chains,n_components,design,seed,update,log_evidence,q_before,rho_score,abs_rho_score,max_param_change,rel_ll_increment,ll_increment,monotone_ok,rho,innovation_mean,innovation_var,innovation_excess_kurtosis,min_sd_over_dx,min_component_mass,max_component_mass,effective_components,q_after,seconds
2048,16,high,0,0,-92554.48093976137,-93777.97173273715,0.018292938271595217,0.018292938271595217,0.0,nan,nan,1,0.3,-6.938893903907228e-18,1.1279920215022063,0.18557648651881697,16.16801973982263,0.0625,0.0625,15.999999999999998,-93768.1495305584,1.981571360025555
2048,16,high,0,1,-92535.25337497756,-93700.7392377686,0.018144468314899968,0.018144468314899968,0.01617016733518989,0.00020774320798497793,19.22756478381052,1,0.3161701673351899,0.002608948042017341,1.1255298787729544,0.18481281155263085,16.16497961940439,0.06233537078735053,0.06261392081483813,15.99998448587615,-93691.23729718373,1.9614038318395615
2048,16,high,0,2,-92516.65646444607,-93614.07017346844,0.017959346185734422,0.017959346185734422,0.015864555092622135,0.0002009710878093934,18.596910531487083,1,0.332034722427812,0.004585344585199144,1.1227711143883736,0.18414381353283327,16.161246426814763,0.06219779700593256,0.06271082203704868,15.999949897095478,-93604.88635812963,1.9640008378773928
2048,16,high,0,3,-92498.69015655035,-93517.11568002093,0.017736958352463462,0.017736958352463462,0.015528449874153472,0.00019419538688828577,17.96630789572373,1,0.3475631723019655,0.006054179683183933,1.1196861108459673,0.18354326851336333,16.15671893419828,0.06208038511354882,0.06279461733483645,15.99990753346427,-93508.25679735286,1.9760609697550535
2048,16,high,0,4,-92481.37002167889,-93409.11680826123,0.017476954073291823,0.017476954073291823,0.015162094896860212,0.0001872473528236027,17.32013487146469,1,0.3627252671988257,0.007120196296314801,1.1162480898325453,0.18298838317695854,16.151303066041187,0.06197734613533837,0.06286858313520644,15.9998625028196,-93400.59418040191,1.9711584001779556
2048,16,high,0,5,-92464.71897696586,-93289.42356518598,0.0171794968097913,0.0171794968097913,0.01476651149968472,0.00018004755670384672,16.65104471302766,1,0.3774917786985104,0.007870284210871867,1.1124339271441512,0.1824596411641597,16.144913534206797,0.061883869387094025,0.06293543125450483,15.999816087348796,-93281.24971694815,1.956649124622345
2048,16,high,0,6,-92448.76113705806,-93157.51171284987,0.016845435767953765,0.016845435767953765,0.014343489469236415,0.00017258301419568613,15.957839907801826,1,0.39183526816774683,0.00837575443567349,1.108224897422331,0.18194058844071836,16.137475348289378,0.061796008412040505,0.06299737636259319,15.999767275238154,-93149.69796070462,1.9594073020853102
2048,16,high,0,7,-92433.51738567137,-93012.9962963397,0.01647640274528155,0.01647640274528155,0.013895546872567499,0.00016488864966065386,15.243751386689837,1,0.40573081504031433,0.008694475292171308,1.1036073033156546,0.18141758465629954,16.128925144095838,0.0617105770702566,0.06305619860960023,15.999713726162625,-93005.55107693005,1.9575977739877999
2048,16,high,0,8,-92419.00236318247,-92855.64108774319,0.016074839636472032,0.016074839636472032,0.01342585809744723,0.00015703202582165356,14.51502248889301,1,0.41915667313776156,0.00887285297230473,1.0985729501776975,0.18087953941973378,16.119212270928955,0.061625054365016765,0.06311330159238591,15.999652364834498,-92848.56890236073,1.9968942431733012
2048,16,high,0,9,-92405.22263383536,-92685.36339673937,0.01564396323987155,0.01564396323987155,0.012938151723987823,0.00014910060696130204,13.779729347108514,1,0.4320948248617494,0.008947642210789641,1.0931194366581156,0.18031764651089244,16.10829958284292,0.061537497062689114,0.0631932271641235,15.999579739381126,-92678.66427145805,2.0125754941254854
