n_chains,n_components,design,seed,n_updates,final_log_evidence,monotone_violations,settle_rho,settle_innovation_var,settle_innovation_excess_kurtosis,final_innovation_excess_kurtosis,final_innovation_var,final_rho,final_abs_rho_score,final_min_sd_over_dx,final_min_component_mass,final_effective_components
2048,16,high,0,2400,-92038.78025080462,0,706,647,2368,2.110078316177715,0.31151910890513396,0.8280601430275599,1.9309281862525026e-06,9.148369446027164,0.04919657683597933,15.767420630978632
2048,16,high,1,2400,-92307.13482143788,0,994,892,1395,7.882893673503705,0.2971125849382872,0.843913233450528,9.854057995510448e-07,9.133664592665522,0.039300555178811605,15.609018039035265
2048,16,high,2,2400,-92116.76933539224,0,651,604,2246,2.779587922900208,0.3049566021814608,0.8400620462810022,1.8717364186012773e-06,9.030685282617778,0.043676337767223884,15.683532772786194
2048,16,high,3,2400,-92248.47836389838,0,649,613,2368,0.8225198715432631,0.3048191801739012,0.8449378737803737,1.1037676791838257e-07,10.597826850213838,0.047104970904940376,15.83735986301933
