n_components,n_chains,seed,n_params,n_iters,monotone_violation,train_log_evidence,train_log_evidence_per_edge,train_edges,heldout_log_evidence,heldout_log_evidence_per_edge,heldout_edges,bic,em_seconds_total,em_seconds_per_iter,fitted_rho,innovation_mean,innovation_var,innovation_excess_kurtosis
12,2048,0,36,40,0.0,-418069.3672968319,-1.317002795163911,317440,-104447.0449828082,-1.3161169982712728,79360,836594.7841813747,545.7182184418198,13.642955461045494,0.8468026851079664,-0.0030919857291093916,0.2837099397542299,2.1930117407590366
12,2048,1,36,40,0.0,-418095.3958634253,-1.317084790396375,317440,-104141.26597066369,-1.3122639361222743,79360,836646.8413145614,560.9315811414272,14.02328952853568,0.8488897495381379,6.232112487280428e-05,0.2830623357737302,1.8832365388380152
12,2048,2,36,40,0.0,-418839.35456879647,-1.3194284103099687,317440,-104471.9560932166,-1.3164308983520239,79360,838134.7587253038,562.7655106270686,14.069137765676714,0.8495557753456269,0.0007707551911533982,0.2921860455712727,2.148876842197182
