n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,150.9772827490233,401,25,0.0,25248,20000,11.351256486959755,11.321322673931718,0.0630482440380069,0.38188566712953254
64,154.04899812024087,401,25,0.0,25248,20000,13.688904433045536,13.66474643861875,0.11072180186253967,0.2563317487663589
128,162.54867260390893,401,25,0.0,25248,20000,18.718147094827145,18.613806444220245,0.16855873125535764,0.35037722817251393
256,191.94174689985812,401,25,0.0,25248,20000,18.467292089015245,18.538285145070404,0.20540826889452174,0.4640284969785161
512,246.09479387197644,401,25,0.0,25248,20000,18.568287284113467,18.739898150786757,0.23592454885688663,0.37023959856096855
1024,373.0906720496714,401,25,0.0,25248,20000,18.93071053409949,18.848721796646714,0.3020256640983333,0.39017806505757735
2048,657.5051897577941,401,25,0.0,25248,20000,18.639829270076007,18.59590277215466,0.27412711291430414,0.4364192967912839
