n_chains,seed,arm,t,mse_vs_bayes_denoiser,rel_l2_vs_bayes_denoiser,denoising_risk,bayes_risk_floor,zero_predictor_ceiling,fraction_achievable_captured,score_reweighting,abs_score_error_implied
128,3,em_bp,0.1,0.000725596632703605,0.02799066651557473,0.11530160387471385,0.11447764354734463,1.0500120712121133,0.9991192624204905,4.991676378648053,17.21091739879451
128,3,mlp,0.1,0.07985448764801611,0.2936400399679122,0.1963408728529632,0.11447764354734463,1.0500120712121133,0.9124957597659328,4.991676378648053,180.55355952507895
128,3,cnn,0.1,0.007042330165493066,0.08720146914236696,0.1219914902735463,0.11447764354734463,1.0500120712121133,0.9919683910030364,4.991676378648053,53.61849035026417
128,3,em_bp,0.2,0.000785670436819399,0.030198010182060933,0.1855710962950971,0.18446576059843284,1.0500120712121133,0.9987229618067683,2.4834107844072584,8.910021219238923
128,3,mlp,0.2,0.09694159250594321,0.33543872311018436,0.28292878124449683,0.18446576059843284,1.0500120712121133,0.8862417649539135,2.4834107844072584,98.97228733440267
128,3,cnn,0.2,0.011265325732661395,0.11434837523785592,0.1965761817506423,0.18446576059843284,1.0500120712121133,0.9860083498667759,2.4834107844072584,33.73886039551157
128,3,em_bp,0.4,0.0006773252093267032,0.03006180667014091,0.2962750107899875,0.29576119005668045,1.0500120712121133,0.9993187668106931,1.2172785608036423,4.055071934254202
128,3,mlp,0.4,0.10275359604148479,0.37026697021856103,0.39670948563251196,0.29576119005668045,1.0500120712121133,0.8661608516503297,1.2172785608036423,49.945740639931586
128,3,cnn,0.4,0.014115180867960047,0.13723335513450408,0.3079378893706777,0.29576119005668045,1.0500120712121133,0.9838559030977282,1.2172785608036423,18.511566285941353
128,3,em_bp,0.8,0.000438473466475845,0.029377919081493325,0.5057030799514194,0.5047959989316103,1.0500120712121133,0.9983362907553055,0.5629958698942408,1.5089916530047989
128,3,mlp,0.8,0.07222809101639222,0.3770530339370974,0.5762176239616204,0.5047959989316103,1.0500120712121133,0.8690030821518684,0.5629958698942408,19.367262853877175
128,3,cnn,0.8,0.016147156188303313,0.1782778526634402,0.5218520937832185,0.5047959989316103,1.0500120712121133,0.9687168157382691,0.5629958698942408,9.15721058521875
128,3,em_bp,1.6,0.0003409478804190161,0.04335091933205041,0.8558963287974153,0.8559313138636402,1.0500120712121133,1.000180260355034,0.21047598294396438,0.49745810768774074
128,3,mlp,1.6,0.03422420451244553,0.434331167804378,0.8817964973365824,0.8559313138636402,1.0500120712121133,0.866729789051157,0.21047598294396438,4.984013353692197
128,3,cnn,1.6,0.012242852611843377,0.25977396611093057,0.8724929424545879,0.8559313138636402,1.0500120712121133,0.9146663027431865,0.21047598294396438,2.980944062991124
