n_chains,seed,arm,innov_kurtosis,innov_kurtosis_se,kurtosis_gap_in_se,innov_variance,innov_kl,cov_frobenius_rel,cov_worst_lag_abs,marginal_var,notes
2048,0,exact,3.6319429849479263,0.6275484224606921,0.2991549790679993,0.3418635796740661,0.0008447100750491533,0.0576980938950465,0.02383633551238884,1.0236643822307439,
2048,0,em_bp,0.988786520912547,0.03664705702915048,77.24742254115971,0.3450918080859868,0.0021643150905912103,0.05702289898911845,0.0203038472621029,1.0088655850293016,
2048,0,mlp,0.2285641022283107,0.027211255325328358,131.97160788691642,0.3362499864352329,0.008717492707768693,0.13685009726646016,0.06835221088264143,0.9398709233611735,
2048,0,cnn,1.4780855273645574,0.10760719058149298,21.76055038808416,0.3333059050083305,0.0013700163462407736,0.19558023601127156,0.09684898273824932,1.0010248660301992,
2048,1,exact,2.720053217747288,0.34234037319740984,3.2120780617129463,0.332440951684897,0.0010806838640194582,0.06243502353621611,0.02620437299637407,0.979952647992939,
2048,1,em_bp,1.3408100340095634,0.06290072905971157,39.40919641440979,0.3460616931019972,0.0019259206509084272,0.06461240416031006,0.029399839048662724,1.002290508487995,
2048,1,mlp,0.17083572769743594,0.023982977387173563,152.14297347364914,0.3300601823720552,0.008650749037837868,0.15053963315062938,0.1060245900204485,0.9019440512968123,
2048,1,cnn,1.4738378070039664,0.12773646653701182,18.364680632915693,0.31296181903041476,0.0015142977197285614,0.21333563768881728,0.10090336693888512,0.9327560656933465,
2048,2,exact,2.939937861566704,0.403362827177013,2.181012476344379,0.33704820783635253,0.0006678957285146048,0.056376060826326437,0.018839491728742427,0.9935839653028993,
2048,2,em_bp,0.7649347005386442,0.03364448811486647,90.79473907183237,0.3483709591091167,0.003651439185597296,0.05682680327193286,0.031063590895824444,1.0308947256431433,
2048,2,mlp,0.19131918588637165,0.028738989746872532,126.25210789261611,0.3428584618279073,0.009428495871328232,0.12533874251514288,0.05623427235149969,0.951193763626494,
2048,2,cnn,1.52194728083479,0.12298369665236866,18.683207627051488,0.32776151323535463,0.0009353619167539212,0.1709708169775234,0.08072807025419251,0.9731596712965088,
