mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
longrange,0.1,em_bp,0.1,0.06089106790910562,1.0,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,eps,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,cnn,0.1,0.04086386409290405,0.6710978390772039,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,eps,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,mlp,0.1,0.07464978829639074,1.2259562996632491,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,eps,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,em_bp,0.2,0.08282115828383571,1.0,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,eps,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,cnn,0.2,0.06612292645754717,0.7983820539062957,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,eps,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,mlp,0.2,0.11674693802475895,1.409626965426594,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,eps,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,em_bp,0.4,0.12940074409092608,1.0,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,cnn,0.4,0.12647087899992251,0.9773582052283653,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,mlp,0.4,0.1636866538054997,1.264959138801257,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,eps,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,em_bp,0.8,0.22358886596539293,1.0,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,x0,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,cnn,0.8,0.2579104060887434,1.153502903533053,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,x0,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,mlp,0.8,0.18120463023153005,0.8104367337306362,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,x0,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,em_bp,1.6,0.4025545482091137,1.0,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,x0,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,cnn,1.6,0.5100731394793597,1.2670907377610692,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,x0,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
longrange,0.1,mlp,1.6,0.26152221256049824,0.6496565837448846,0.8057477106394513,0.7501397600767,0.05560795056275125,1134.269711674191,81,0.0,x0,x0,-0.002873293309758667,0.3451874284853199,0.019494577468575525
