mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
global,0.0,em_bp,0.1,0.003097176686307105,1.0,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,eps,eps,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,cnn,0.1,0.04279895474279782,13.818699763567196,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,eps,eps,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,mlp,0.1,0.0766664307880477,24.753651003185208,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,eps,eps,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,em_bp,0.2,0.0029648984947279427,1.0,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,eps,eps,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,cnn,0.2,0.05937012783569087,20.024337406916402,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,eps,eps,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,mlp,0.2,0.11844357547527652,39.94861061378253,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,eps,eps,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,em_bp,0.4,0.003497009078358935,1.0,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,cnn,0.4,0.06992572905141994,19.99586717808421,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,mlp,0.4,0.1567233151473018,44.81638784330764,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,em_bp,0.8,0.007156528575432931,1.0,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,cnn,0.8,0.11004233115209026,15.376495739826387,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,mlp,0.8,0.17704519207195382,24.738976475231016,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,em_bp,1.6,0.019100476937382916,1.0,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,cnn,1.6,0.24548538839116965,12.852317206316066,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
global,0.0,mlp,1.6,0.23770001601602495,12.444716265215616,0.8475461246203182,0.8500000000000003,-0.0024538753796821133,887.8353885490214,214,0.0,x0,x0,-0.0008905216759803619,0.27729256301454913,0.09347836603966186
