n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,136.50539886811748,401,25,0.0,25248,20000,11.371040867175907,11.380410680081695,0.06480534115562776,0.23442952898085614
64,139.97435333766043,401,25,0.0,25248,20000,13.737766379956156,13.770110411569476,0.09382107339773829,0.3229246576350777
128,158.7824983424507,401,25,0.0,25248,20000,18.772833238355815,18.702382823918015,0.15661661218240228,0.34985684594788397
256,188.09079810604453,401,25,0.0,25248,20000,18.81118795881048,18.81873107329011,0.19340874641777867,0.29679491715245315
512,240.784491866827,401,25,0.0,25248,20000,18.65477539971471,18.423237494193017,0.2524952595106564,0.4076694863284253
1024,368.2779114493169,401,25,0.0,25248,20000,18.677854022942483,18.788881530053914,0.31942375021073055,0.4099659413465693
2048,666.7915287963115,401,25,0.0,25248,20000,18.96430429490283,18.812100837938488,0.26740919573681043,0.457272509287007
