n_chains,n_components,design,seed,n_updates,final_log_evidence,monotone_violations,settle_rho,settle_innovation_var,settle_innovation_excess_kurtosis,final_innovation_excess_kurtosis,final_innovation_var,final_rho,final_abs_rho_score,final_min_sd_over_dx,final_min_component_mass,final_effective_components
512,16,high,0,800,-22939.158179084814,0,645,637,794,1.186351767846376,0.23892208706759585,0.861775952743391,1.4947913911875085e-05,8.919191909032042,0.04383030554843244,15.654418371423775
512,16,high,1,800,-22852.365525013287,0,699,680,755,5.140842831551751,0.28139588555461476,0.8429139790884174,2.2568720905530673e-05,9.613772258708687,0.02611269867552329,15.551727730273335
512,16,high,2,800,-22997.72425283048,0,650,634,647,9.674778217662851,0.2665209135959882,0.84165599028453,1.1563105337913645e-05,9.290746544875626,0.006405436078871653,14.99877117657464
512,16,high,3,800,-23064.79909145868,0,586,554,794,4.12907851988394,0.30053451938039405,0.8386181072712853,1.6455095840346477e-05,9.969400669079437,0.04083145554473533,15.76529843933852
