mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
global,0.5,em_bp,0.1,0.012663948936311259,1.0,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,eps,eps,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,cnn,0.1,0.0456760053783415,3.606774285655479,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,eps,eps,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,mlp,0.1,0.06820853685406393,5.386040104638296,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,eps,eps,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,em_bp,0.2,0.017606516872468187,1.0,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,eps,eps,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,cnn,0.2,0.06444892996474103,3.660515616551145,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,eps,eps,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,mlp,0.2,0.10252032255170572,5.822862255737799,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,eps,eps,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,em_bp,0.4,0.0304939634347603,1.0,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,cnn,0.4,0.0941714399860788,3.0881994132232764,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,mlp,0.4,0.14333487642340575,4.7004344558246975,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,em_bp,0.8,0.06545813644200131,1.0,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,cnn,0.8,0.17646025197058252,2.695772619908509,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,mlp,0.8,0.15589569520849525,2.3816091273332454,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,em_bp,1.6,0.1338732003395237,1.0,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,cnn,1.6,0.4004349714787274,2.9911511076388755,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
global,0.5,mlp,1.6,0.2274163629554371,1.6987445013540654,0.8850573164184925,0.8799999999999997,0.00505731641849283,192.27269869996235,297,0.0,x0,x0,-0.002702818331309639,0.21133761514350854,0.12538942473000203
