n_chains,n_components,design,seed,n_updates,final_log_evidence,monotone_violations,settle_rho,settle_innovation_var,settle_innovation_excess_kurtosis,final_innovation_excess_kurtosis,final_innovation_var,final_rho,final_abs_rho_score,final_min_sd_over_dx,final_min_component_mass,final_effective_components
2048,4,low,0,800,-74299.36008501967,0,44,35,82,2.712358317698871,0.2784007807199475,0.8487889606993472,4.82210567168907e-08,7.995351362785313,0.1300461619737397,3.558434931670981
2048,4,low,1,800,-74137.61661256607,0,48,38,418,2.9686988450177445,0.2779804065563407,0.8491103610136571,1.1074232460235154e-06,5.656307174003694,0.12442094341485228,3.703380796789968
2048,4,low,2,800,-73954.21332465074,0,43,33,167,2.7633639730084223,0.27652174608486946,0.8501398153349856,1.1093414607443246e-08,9.008979955748655,0.10251388070007678,3.367224521665048
2048,4,low,3,800,-74542.12384545803,0,44,34,171,3.0578986256400222,0.2856504590890992,0.850389825955346,1.565310387988237e-07,8.256553467348576,0.08054868675093006,3.568861361587903
