seed,n_obs,t,arm,lam_init,r_star_init,lam_hat,lam_true,lam_rel_err,r_star_hat,r_star_true,r_star_abs_err,n_steps,hit_cap,loglik_init,loglik_final,monotone
295485566,4096,0.05,joint,0.2978151997403944,1.494108135097416,0.050574030229790755,0.05,0.011480604595815042,0.998897098636974,1.0,0.0011029013630260431,344,False,15387.597376567568,18788.577074996036,True
295485566,4096,0.05,marginal,0.2978151997403944,1.494108135097416,0.05164980702418956,0.05,0.032996140483791125,0.9996609479176545,1.0,0.00033905208234552564,884,False,-63187.8688599242,-49259.25329043795,True
295485566,4096,0.1053,joint,0.2978151997403944,1.494108135097416,0.05385221943904234,0.05,0.07704438878084668,1.000099175581865,1.0,9.91755818648965e-05,424,False,-3218.940591479439,-452.000111881177,True
295485566,4096,0.1053,marginal,0.2978151997403944,1.494108135097416,0.06985804684510064,0.05,0.39716093690201265,0.9790489386474267,1.0,0.020951061352573297,1100,False,-60957.36086835817,-50365.880672716565,True
295485566,4096,0.2216,joint,0.2978151997403944,1.494108135097416,0.0541340742225955,0.05,0.08268148445190998,0.9886528002664309,1.0,0.011347199733569124,635,False,-22523.21196225934,-20311.61178427341,True
295485566,4096,0.2216,marginal,0.2978151997403944,1.494108135097416,0.0714322211679258,0.05,0.428644423358516,0.969095926267318,1.0,0.030904073732682003,2285,False,-57087.24088078008,-50374.25990298534,True
295485566,4096,0.4665,joint,0.2978151997403944,1.494108135097416,0.05906870654558419,0.05,0.1813741309116837,0.9893003229613784,1.0,0.010699677038621624,937,False,-38240.82712049922,-36747.8957364791,True
295485566,4096,0.4665,marginal,0.2978151997403944,1.494108135097416,0.062091137651338446,0.05,0.24182275302676887,0.9708656762781823,1.0,0.02913432372181768,3001,True,-52678.222771338544,-49920.72324186882,True
295485566,4096,0.9821,joint,0.2978151997403944,1.494108135097416,0.0644562956299549,0.05,0.28912591259909803,0.9821548175324686,1.0,0.017845182467531417,1951,False,-48310.13947796657,-47612.45963911347,True
295485566,4096,0.9821,marginal,0.2978151997403944,1.494108135097416,0.6231646453398644,0.05,11.463292906797285,0.05,1.0,0.95,758,False,-50424.12364182299,-50077.62323588878,True
295485566,4096,2.0676,joint,0.2978151997403944,1.494108135097416,0.21999971882363467,0.05,3.3999943764726934,0.614214973911795,1.0,0.385785026088205,32,False,-49371.30505808457,-49317.30013754392,True
295485566,4096,2.0676,marginal,0.2978151997403944,1.494108135097416,0.7396931785456444,0.05,13.793863570912887,0.05,1.0,0.95,832,False,-49363.27131989143,-49359.33145463351,True
