n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
32,em_bp,0.05,0.037206957983440384,0.1846486440785173,0.0012875097215933207,1.86936644130172e-15
32,dsm_net_eps,0.05,0.36396073910993404,1.8062443321589203,0.12320015830395117,2.0256726564618945e-16
32,dsm_net_x0,0.05,0.6048390312251999,3.0016618679550064,0.3402372092619082,1.566475686740546e-16
32,em_bp,0.0725,0.0416119926261533,0.1539610119181382,0.0015878968549869214,1.7252331002683412e-15
32,dsm_net_eps,0.0725,0.42051845330496446,1.5558843139944025,0.16216434774299338,1.8800433396050808e-16
32,dsm_net_x0,0.0725,0.602954200091004,2.230881842653159,0.3333910311498878,1.6362887344454797e-16
32,em_bp,0.1053,0.04078009436986843,0.11168995416645511,0.0014668497401080492,1.7848701307929544e-15
32,dsm_net_eps,0.1053,0.47002164761918913,1.2873117900045288,0.1948609862972031,1.9951071593316522e-16
32,dsm_net_x0,0.1053,0.5956796776995015,1.631468414386622,0.3129786717546861,1.9010047069038901e-16
32,em_bp,0.1527,0.04513295497288128,0.09218290337120458,0.0017423202874340274,1.7021085276625383e-15
32,dsm_net_eps,0.1527,0.48477961569794975,0.9901499358299362,0.2010153192464469,1.8927914382435573e-16
32,dsm_net_x0,0.1527,0.5870204567875452,1.1989742324091415,0.29474532668593756,1.855908385668612e-16
32,em_bp,0.2216,0.04629584951574158,0.0699021918743089,0.001765453294021323,1.907952934083368e-15
32,dsm_net_eps,0.2216,0.48730535879447406,0.7357832947907754,0.19560254075234784,2.0215099118319712e-16
32,dsm_net_x0,0.2216,0.5749561246770175,0.8681273541123,0.27229616602175977,1.979049688855142e-16
32,em_bp,0.3215,0.050013278001917565,0.05483990727527249,0.001921825410666269,2.130037966557215e-15
32,dsm_net_eps,0.3215,0.4973558037922388,0.5453540990002546,0.1900542874179934,2.2162546895062423e-16
32,dsm_net_x0,0.3215,0.5695573460834532,0.6245235924341792,0.24924026609439243,2.3272331901225775e-16
32,em_bp,0.4665,0.062222337847216314,0.046290916034907446,0.002571929168605676,2.297805828654824e-15
32,dsm_net_eps,0.4665,0.5447485517730779,0.4052710062451171,0.19713263334023626,2.5982455787377893e-16
32,dsm_net_x0,0.4665,0.5802519141441406,0.4316840794811508,0.22366576683991546,2.771719503076915e-16
32,em_bp,0.6769,0.08408826309980831,0.03913145725361063,0.0038882878741449706,2.6155918607733113e-15
32,dsm_net_eps,0.6769,0.6367650453828309,0.2963260654393096,0.22296981705302749,3.17319311813326e-16
32,dsm_net_x0,0.6769,0.5981957762029317,0.2783774046800215,0.19677699834451898,3.7573745539290286e-16
32,em_bp,0.9821,0.14061414441926415,0.03842215727256396,0.008174665628996733,2.5706181415864276e-15
32,dsm_net_eps,0.9821,0.8868852298256652,0.242337240850198,0.32519722027215714,3.717724104425539e-16
32,dsm_net_x0,0.9821,0.6241870211322352,0.1705561840345724,0.16107993596588038,5.820376424314529e-16
32,em_bp,1.425,0.2483722471275755,0.030342970327708763,0.01409307102607988,3.066881333063719e-15
32,dsm_net_eps,1.425,1.594160794757608,0.19475434253361182,0.5805822527214086,4.473850341168221e-16
32,dsm_net_x0,1.425,0.6685776611814551,0.08167833713151397,0.10211821876354105,1.19295704591716e-15
32,em_bp,2.0676,0.38135591942768043,0.01281665779184483,0.00984906873525071,7.377033920945208e-15
32,dsm_net_eps,2.0676,5.252714024830929,0.17653387480051644,1.8685369851041471,4.835122299403221e-16
32,dsm_net_x0,2.0676,0.9847525334099948,0.0330956872239179,0.06567323322881329,2.848508938940643e-15
32,em_bp,3.0,0.5700641571203414,0.0033230162838060145,0.004420028344007837,2.7710943393265302e-14
32,dsm_net_eps,3.0,30.523867926976084,0.17792963984696436,12.672337029979479,4.72689570002401e-16
32,dsm_net_x0,3.0,2.0376873045662514,0.011878080756003422,0.056474534857827524,8.08334226295437e-15
64,em_bp,0.05,0.028299663569097487,0.14044401340839963,0.0007448429893920031,2.478317128514104e-15
64,dsm_net_eps,0.05,0.3203146371366101,1.5896398585474567,0.09542359158518582,2.237019663047568e-16
64,dsm_net_x0,0.05,0.5420376207193168,2.6899944830188147,0.273250553172774,1.6114161075174746e-16
64,em_bp,0.0725,0.0320037831126923,0.11841141272676951,0.0009392644820543709,2.1528336759551075e-15
64,dsm_net_eps,0.0725,0.37140969049981565,1.3741858578917137,0.12650034920956962,2.0351505454780534e-16
64,dsm_net_x0,0.0725,0.5365414784487331,1.9851601364098674,0.2639926685676466,1.7408014185018903e-16
64,em_bp,0.1053,0.035110890039382156,0.0961629383118735,0.0010873587478451398,2.0383836663589974e-15
64,dsm_net_eps,0.1053,0.4064624873245275,1.1132337303565265,0.14572367537393366,2.1295947874369556e-16
64,dsm_net_x0,0.1053,0.5239434960888477,1.4349948416797753,0.2421352857467548,1.955345308092246e-16
64,em_bp,0.1527,0.03855017409916623,0.07873774221213349,0.00127113929194337,2.047646014288591e-15
64,dsm_net_eps,0.1527,0.42888032514698543,0.8759770680778767,0.15733042027161953,2.0152667087329202e-16
64,dsm_net_x0,0.1527,0.5241805919220102,1.0706254195685057,0.23501865130765826,1.9933862364068377e-16
64,em_bp,0.2216,0.04443644105481438,0.06709466747702461,0.0016264872178688113,1.9994109750029485e-15
64,dsm_net_eps,0.2216,0.4347981075650986,0.6565024955696629,0.15572108016010505,2.191604972256993e-16
64,dsm_net_x0,0.2216,0.5027789839037706,0.759146950986638,0.20822187316415586,2.2105789061483444e-16
64,em_bp,0.3215,0.046613937946902335,0.05111250725548162,0.0016694556190067372,2.32889440784352e-15
64,dsm_net_eps,0.3215,0.44899642515782334,0.4923277038877515,0.15489202488472842,2.4175495946752163e-16
64,dsm_net_x0,0.3215,0.4921850452948012,0.539684326334455,0.1861230319023805,2.4178945703002525e-16
