init,family,excess_kurtosis,rho,t,radius,rms_error,fitted_rate,fitted_rate_se,invariant_iters,rate_over_gaussian
invariant,gaussian,0.0,0.5,0.05,2,0.0002663133622318312,0.059882039794590496,0.0005458538279996562,1,1.0
invariant,gaussian,0.0,0.5,0.05,3,1.533272949389405e-05,0.059882039794590496,0.0005458538279996562,1,1.0
invariant,gaussian,0.0,0.5,0.05,4,8.680967202020937e-07,0.059882039794590496,0.0005458538279996562,1,1.0
invariant,gaussian,0.0,0.5,0.05,5,5.353122111698467e-08,0.059882039794590496,0.0005458538279996562,1,1.0
invariant,gaussian,0.0,0.5,0.05,6,2.9808514122549394e-09,0.059882039794590496,0.0005458538279996562,1,1.0
invariant,gaussian,0.0,0.5,0.05,7,1.8410925696296676e-10,0.059882039794590496,0.0005458538279996562,1,1.0
invariant,gaussian,0.0,0.5,0.05,8,1.2494753254522435e-11,0.059882039794590496,0.0005458538279996562,1,1.0
invariant,gaussian,0.0,0.5,0.1,1,0.01344012368971157,0.10823000669301303,0.0013286007294058967,1,1.0
invariant,gaussian,0.0,0.5,0.1,2,0.001597470242660114,0.10823000669301303,0.0013286007294058967,1,1.0
invariant,gaussian,0.0,0.5,0.1,3,0.0001512850406406134,0.10823000669301303,0.0013286007294058967,1,1.0
invariant,gaussian,0.0,0.5,0.1,4,1.4675491735883841e-05,0.10823000669301303,0.0013286007294058967,1,1.0
invariant,gaussian,0.0,0.5,0.1,5,1.8543550017235206e-06,0.10823000669301303,0.0013286007294058967,1,1.0
invariant,gaussian,0.0,0.5,0.1,6,2.102761022793894e-07,0.10823000669301303,0.0013286007294058967,1,1.0
invariant,gaussian,0.0,0.5,0.1,7,2.0746171774453557e-08,0.10823000669301303,0.0013286007294058967,1,1.0
invariant,gaussian,0.0,0.5,0.1,8,2.4193735098118816e-09,0.10823000669301303,0.0013286007294058967,1,1.0
invariant,gaussian,0.0,0.5,0.2,1,0.03447982670256496,0.1868557654967712,0.0024439536055187562,1,1.0
invariant,gaussian,0.0,0.5,0.2,2,0.007491415964417708,0.1868557654967712,0.0024439536055187562,1,1.0
invariant,gaussian,0.0,0.5,0.2,3,0.0012453218816153842,0.1868557654967712,0.0024439536055187562,1,1.0
invariant,gaussian,0.0,0.5,0.2,4,0.0002067942206133744,0.1868557654967712,0.0024439536055187562,1,1.0
invariant,gaussian,0.0,0.5,0.2,5,4.4322452189039604e-05,0.1868557654967712,0.0024439536055187562,1,1.0
invariant,gaussian,0.0,0.5,0.2,6,8.41423787870853e-06,0.1868557654967712,0.0024439536055187562,1,1.0
invariant,gaussian,0.0,0.5,0.2,7,1.3953622220161188e-06,0.1868557654967712,0.0024439536055187562,1,1.0
invariant,gaussian,0.0,0.5,0.2,8,3.0585424835777227e-07,0.1868557654967712,0.0024439536055187562,1,1.0
invariant,gaussian,0.0,0.5,0.4,1,0.06773523296996489,0.2939132778059812,0.0033431563321701632,1,1.0
invariant,gaussian,0.0,0.5,0.4,2,0.02392381599930866,0.2939132778059812,0.0033431563321701632,1,1.0
invariant,gaussian,0.0,0.5,0.4,3,0.006616465577881059,0.2939132778059812,0.0033431563321701632,1,1.0
invariant,gaussian,0.0,0.5,0.4,4,0.0016909955258472885,0.2939132778059812,0.0033431563321701632,1,1.0
invariant,gaussian,0.0,0.5,0.4,5,0.0005425136278554445,0.2939132778059812,0.0033431563321701632,1,1.0
invariant,gaussian,0.0,0.5,0.4,6,0.00015074754326979762,0.2939132778059812,0.0033431563321701632,1,1.0
invariant,gaussian,0.0,0.5,0.4,7,4.795961499223312e-05,0.2939132778059812,0.0033431563321701632,1,1.0
invariant,gaussian,0.0,0.5,0.4,8,1.4156767966500291e-05,0.2939132778059812,0.0033431563321701632,1,1.0
invariant,gaussian,0.0,0.5,0.8,1,0.11157828846522187,0.3998011852467695,0.004693733899209218,1,1.0
invariant,gaussian,0.0,0.5,0.8,2,0.047529810369213873,0.3998011852467695,0.004693733899209218,1,1.0
invariant,gaussian,0.0,0.5,0.8,3,0.016562692845409427,0.3998011852467695,0.004693733899209218,1,1.0
invariant,gaussian,0.0,0.5,0.8,4,0.006385064747697107,0.3998011852467695,0.004693733899209218,1,1.0
invariant,gaussian,0.0,0.5,0.8,5,0.002643151291080374,0.3998011852467695,0.004693733899209218,1,1.0
invariant,gaussian,0.0,0.5,0.8,6,0.0011251943439711427,0.3998011852467695,0.004693733899209218,1,1.0
invariant,gaussian,0.0,0.5,0.8,7,0.0004988480922132403,0.3998011852467695,0.004693733899209218,1,1.0
invariant,gaussian,0.0,0.5,0.8,8,0.00017319245024482243,0.3998011852467695,0.004693733899209218,1,1.0
invariant,gaussian,0.0,0.5,1.6,1,0.08099438912094983,0.4755513287603367,0.005820735664611392,1,1.0
invariant,gaussian,0.0,0.5,1.6,2,0.03152994132315691,0.4755513287603367,0.005820735664611392,1,1.0
invariant,gaussian,0.0,0.5,1.6,3,0.015829082379230162,0.4755513287603367,0.005820735664611392,1,1.0
invariant,gaussian,0.0,0.5,1.6,4,0.007503611158981818,0.4755513287603367,0.005820735664611392,1,1.0
invariant,gaussian,0.0,0.5,1.6,5,0.004032017028246128,0.4755513287603367,0.005820735664611392,1,1.0
invariant,gaussian,0.0,0.5,1.6,6,0.0019316925476701504,0.4755513287603367,0.005820735664611392,1,1.0
invariant,gaussian,0.0,0.5,1.6,7,0.0008218531459702118,0.4755513287603367,0.005820735664611392,1,1.0
invariant,gaussian,0.0,0.5,1.6,8,0.00039467949773183583,0.4755513287603367,0.005820735664611392,1,1.0
n01,laplace,3.0,0.5,0.05,1,0.008374124585424417,0.09145140704992981,0.005026475880431198,19,1.5591111901611576
n01,laplace,3.0,0.5,0.05,2,0.0007285971668749439,0.09145140704992981,0.005026475880431198,19,1.5591111901611576
n01,laplace,3.0,0.5,0.05,3,6.884935110747106e-05,0.09145140704992981,0.005026475880431198,19,1.5591111901611576
n01,laplace,3.0,0.5,0.05,4,6.132504426219694e-06,0.09145140704992981,0.005026475880431198,19,1.5591111901611576
n01,laplace,3.0,0.5,0.05,5,6.994653190487386e-07,0.09145140704992981,0.005026475880431198,19,1.5591111901611576
n01,laplace,3.0,0.5,0.05,6,1.1343864828429054e-07,0.09145140704992981,0.005026475880431198,19,1.5591111901611576
n01,laplace,3.0,0.5,0.05,7,5.126569763348939e-09,0.09145140704992981,0.005026475880431198,19,1.5591111901611576
n01,laplace,3.0,0.5,0.05,8,2.918540412849194e-10,0.09145140704992981,0.005026475880431198,19,1.5591111901611576
n01,laplace,3.0,0.5,0.1,1,0.022749846772863423,0.1472892488947559,0.0028259849212367775,19,1.3666143818454646
n01,laplace,3.0,0.5,0.1,2,0.0027505442403662193,0.1472892488947559,0.0028259849212367775,19,1.3666143818454646
n01,laplace,3.0,0.5,0.1,3,0.0003931499540992043,0.1472892488947559,0.0028259849212367775,19,1.3666143818454646
n01,laplace,3.0,0.5,0.1,4,6.86419556075644e-05,0.1472892488947559,0.0028259849212367775,19,1.3666143818454646
n01,laplace,3.0,0.5,0.1,5,1.171682646031221e-05,0.1472892488947559,0.0028259849212367775,19,1.3666143818454646
n01,laplace,3.0,0.5,0.1,6,1.5462332955908308e-06,0.1472892488947559,0.0028259849212367775,19,1.3666143818454646
n01,laplace,3.0,0.5,0.1,7,1.8725131285399083e-07,0.1472892488947559,0.0028259849212367775,19,1.3666143818454646
n01,laplace,3.0,0.5,0.1,8,3.1043710897055785e-08,0.1472892488947559,0.0028259849212367775,19,1.3666143818454646
n01,laplace,3.0,0.5,0.2,1,0.045991579437661544,0.215283611004207,0.0033845733968866417,19,1.1633165902391798
n01,laplace,3.0,0.5,0.2,2,0.009819192014563419,0.215283611004207,0.0033845733968866417,19,1.1633165902391798
n01,laplace,3.0,0.5,0.2,3,0.0018762686166489996,0.215283611004207,0.0033845733968866417,19,1.1633165902391798
n01,laplace,3.0,0.5,0.2,4,0.0004886828714794358,0.215283611004207,0.0033845733968866417,19,1.1633165902391798
n01,laplace,3.0,0.5,0.2,5,8.994814179620661e-05,0.215283611004207,0.0033845733968866417,19,1.1633165902391798
n01,laplace,3.0,0.5,0.2,6,1.7241024341329126e-05,0.215283611004207,0.0033845733968866417,19,1.1633165902391798
n01,laplace,3.0,0.5,0.2,7,4.689353385098443e-06,0.215283611004207,0.0033845733968866417,19,1.1633165902391798
n01,laplace,3.0,0.5,0.2,8,1.0205078399590903e-06,0.215283611004207,0.0033845733968866417,19,1.1633165902391798
n01,laplace,3.0,0.5,0.4,1,0.08447468678097325,0.3010880676693141,0.0033044036397356516,19,1.0435525923534799
n01,laplace,3.0,0.5,0.4,2,0.026117545992705594,0.3010880676693141,0.0033044036397356516,19,1.0435525923534799
n01,laplace,3.0,0.5,0.4,3,0.008012069317859019,0.3010880676693141,0.0033044036397356516,19,1.0435525923534799
n01,laplace,3.0,0.5,0.4,4,0.0022505721872287158,0.3010880676693141,0.0033044036397356516,19,1.0435525923534799
n01,laplace,3.0,0.5,0.4,5,0.0007761507396723417,0.3010880676693141,0.0033044036397356516,19,1.0435525923534799
n01,laplace,3.0,0.5,0.4,6,0.00024050116238500785,0.3010880676693141,0.0033044036397356516,19,1.0435525923534799
n01,laplace,3.0,0.5,0.4,7,6.428160893788628e-05,0.3010880676693141,0.0033044036397356516,19,1.0435525923534799
n01,laplace,3.0,0.5,0.4,8,1.7910779676398178e-05,0.3010880676693141,0.0033044036397356516,19,1.0435525923534799
n01,laplace,3.0,0.5,0.8,1,0.10142137017948832,0.4050939803317408,0.003713503114654759,19,0.9928072998345431
n01,laplace,3.0,0.5,0.8,2,0.04329392582744023,0.4050939803317408,0.003713503114654759,19,0.9928072998345431
n01,laplace,3.0,0.5,0.8,3,0.01908969477711759,0.4050939803317408,0.003713503114654759,19,0.9928072998345431
n01,laplace,3.0,0.5,0.8,4,0.007305619110048178,0.4050939803317408,0.003713503114654759,19,0.9928072998345431
n01,laplace,3.0,0.5,0.8,5,0.003215246746596582,0.4050939803317408,0.003713503114654759,19,0.9928072998345431
n01,laplace,3.0,0.5,0.8,6,0.00115475744422755,0.4050939803317408,0.003713503114654759,19,0.9928072998345431
n01,laplace,3.0,0.5,0.8,7,0.00046938880792366807,0.4050939803317408,0.003713503114654759,19,0.9928072998345431
n01,laplace,3.0,0.5,0.8,8,0.00018764945785146084,0.4050939803317408,0.003713503114654759,19,0.9928072998345431
n01,laplace,3.0,0.5,1.6,1,0.07656208412654235,0.4746731740815194,0.004219830417894209,19,0.9799925180339498
n01,laplace,3.0,0.5,1.6,2,0.03853324646039764,0.4746731740815194,0.004219830417894209,19,0.9799925180339498
n01,laplace,3.0,0.5,1.6,3,0.018097916043057386,0.4746731740815194,0.004219830417894209,19,0.9799925180339498
n01,laplace,3.0,0.5,1.6,4,0.007824970717289579,0.4746731740815194,0.004219830417894209,19,0.9799925180339498
n01,laplace,3.0,0.5,1.6,5,0.004249518774009139,0.4746731740815194,0.004219830417894209,19,0.9799925180339498
n01,laplace,3.0,0.5,1.6,6,0.0017490919919270905,0.4746731740815194,0.004219830417894209,19,0.9799925180339498
n01,laplace,3.0,0.5,1.6,7,0.0008734982544570378,0.4746731740815194,0.004219830417894209,19,0.9799925180339498
n01,laplace,3.0,0.5,1.6,8,0.000444881229640809,0.4746731740815194,0.004219830417894209,19,0.9799925180339498
n01_exact,laplace,3.0,0.5,0.05,1,0.0081812849138951,0.0899691022933393,0.003052334780012316,19,1.5194209477667793
n01_exact,laplace,3.0,0.5,0.05,2,0.0007795229612722317,0.0899691022933393,0.003052334780012316,19,1.5194209477667793
n01_exact,laplace,3.0,0.5,0.05,3,8.284153800568162e-05,0.0899691022933393,0.003052334780012316,19,1.5194209477667793
n01_exact,laplace,3.0,0.5,0.05,4,6.260154165000482e-06,0.0899691022933393,0.003052334780012316,19,1.5194209477667793
n01_exact,laplace,3.0,0.5,0.05,5,6.372216343664793e-07,0.0899691022933393,0.003052334780012316,19,1.5194209477667793
n01_exact,laplace,3.0,0.5,0.05,6,5.103928759434669e-08,0.0899691022933393,0.003052334780012316,19,1.5194209477667793
n01_exact,laplace,3.0,0.5,0.05,7,3.0623349111229674e-09,0.0899691022933393,0.003052334780012316,19,1.5194209477667793
n01_exact,laplace,3.0,0.5,0.05,8,5.505905800431351e-10,0.0899691022933393,0.003052334780012316,19,1.5194209477667793
n01_exact,laplace,3.0,0.5,0.1,1,0.018561182946525447,0.15066245651378732,0.005894459345012998,19,1.3890500420995198
n01_exact,laplace,3.0,0.5,0.1,2,0.00282340824798671,0.15066245651378732,0.005894459345012998,19,1.3890500420995198
n01_exact,laplace,3.0,0.5,0.1,3,0.0004128355472770002,0.15066245651378732,0.005894459345012998,19,1.3890500420995198
n01_exact,laplace,3.0,0.5,0.1,4,5.211052290489048e-05,0.15066245651378732,0.005894459345012998,19,1.3890500420995198
n01_exact,laplace,3.0,0.5,0.1,5,1.3246476795141012e-05,0.15066245651378732,0.005894459345012998,19,1.3890500420995198
n01_exact,laplace,3.0,0.5,0.1,6,1.0738796511186517e-06,0.15066245651378732,0.005894459345012998,19,1.3890500420995198
n01_exact,laplace,3.0,0.5,0.1,7,1.6084522441990295e-07,0.15066245651378732,0.005894459345012998,19,1.3890500420995198
n01_exact,laplace,3.0,0.5,0.1,8,4.2570766356843734e-08,0.15066245651378732,0.005894459345012998,19,1.3890500420995198
n01_exact,laplace,3.0,0.5,0.2,1,0.04653416597937614,0.2091391667165,0.0033670394749442728,19,1.1128882272384761
n01_exact,laplace,3.0,0.5,0.2,2,0.0086517448822668,0.2091391667165,0.0033670394749442728,19,1.1128882272384761
n01_exact,laplace,3.0,0.5,0.2,3,0.0019657054099786442,0.2091391667165,0.0033670394749442728,19,1.1128882272384761
n01_exact,laplace,3.0,0.5,0.2,4,0.00039120264131265473,0.2091391667165,0.0033670394749442728,19,1.1128882272384761
n01_exact,laplace,3.0,0.5,0.2,5,7.925295646542065e-05,0.2091391667165,0.0033670394749442728,19,1.1128882272384761
n01_exact,laplace,3.0,0.5,0.2,6,2.1702831033416378e-05,0.2091391667165,0.0033670394749442728,19,1.1128882272384761
n01_exact,laplace,3.0,0.5,0.2,7,3.838817907823401e-06,0.2091391667165,0.0033670394749442728,19,1.1128882272384761
n01_exact,laplace,3.0,0.5,0.2,8,7.009705256083148e-07,0.2091391667165,0.0033670394749442728,19,1.1128882272384761
n01_exact,laplace,3.0,0.5,0.4,1,0.08677117573497908,0.30228902035327626,0.004159906757791787,19,1.0249704288367643
n01_exact,laplace,3.0,0.5,0.4,2,0.024909297242489505,0.30228902035327626,0.004159906757791787,19,1.0249704288367643
n01_exact,laplace,3.0,0.5,0.4,3,0.007181662017192417,0.30228902035327626,0.004159906757791787,19,1.0249704288367643
n01_exact,laplace,3.0,0.5,0.4,4,0.0019699097239508647,0.30228902035327626,0.004159906757791787,19,1.0249704288367643
n01_exact,laplace,3.0,0.5,0.4,5,0.0005890147671590573,0.30228902035327626,0.004159906757791787,19,1.0249704288367643
n01_exact,laplace,3.0,0.5,0.4,6,0.00019242739100341734,0.30228902035327626,0.004159906757791787,19,1.0249704288367643
n01_exact,laplace,3.0,0.5,0.4,7,6.446406677703092e-05,0.30228902035327626,0.004159906757791787,19,1.0249704288367643
n01_exact,laplace,3.0,0.5,0.4,8,1.994947927932025e-05,0.30228902035327626,0.004159906757791787,19,1.0249704288367643
n01_exact,laplace,3.0,0.5,0.8,1,0.11474601911108874,0.40668993904365053,0.005203875606183455,19,1.010368048973877
n01_exact,laplace,3.0,0.5,0.8,2,0.038571543163301684,0.40668993904365053,0.005203875606183455,19,1.010368048973877
n01_exact,laplace,3.0,0.5,0.8,3,0.017474782253969347,0.40668993904365053,0.005203875606183455,19,1.010368048973877
n01_exact,laplace,3.0,0.5,0.8,4,0.00781936599041006,0.40668993904365053,0.005203875606183455,19,1.010368048973877
n01_exact,laplace,3.0,0.5,0.8,5,0.0030513164127700205,0.40668993904365053,0.005203875606183455,19,1.010368048973877
n01_exact,laplace,3.0,0.5,0.8,6,0.0010650011188247472,0.40668993904365053,0.005203875606183455,19,1.010368048973877
n01_exact,laplace,3.0,0.5,0.8,7,0.0004893386029337954,0.40668993904365053,0.005203875606183455,19,1.010368048973877
n01_exact,laplace,3.0,0.5,0.8,8,0.00020173365550862763,0.40668993904365053,0.005203875606183455,19,1.010368048973877
n01_exact,laplace,3.0,0.5,1.6,1,0.07459700273268795,0.4718241667962504,0.004458117294131129,19,0.975720060393763
